link_id,src_bus_id,dst_bus_id,voltage,circuits,dc,underground,under_construction,length_m,tags,src_coord,dst_coord,src_country,dst_country
8724,3711,7675,380,2,f,f,f,28422.386704,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'8361'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'2473'  'tie_line'=>'0'  'country_1'=>'SK'  'country_2'=>'SK',"(21.203613, 48.980217)","(21.049805, 48.734455)",SK,SK
8485,2401,7676,220,1,f,f,f,13231.041212,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'7598'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'1402'  'tie_line'=>'1'  'country_1'=>'DK'  'country_2'=>'DK',"(9.51416000000001, 55.015426)","(9.415283, 54.914514)",DK,DK
4118,3031,7676,220,2,f,f,f,18667.393718,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'1324'  't9_code'=>'161.1/2.1'  'visible'=>'1'  'objectid'=>'1402'  'tie_line'=>'1'  'country_1'=>'DE'  'country_2'=>'DK',"(9.40429699999999, 54.74365)","(9.415283, 54.914514)",DE,DK
8403,2403,7676,220,1,f,f,f,19044.946048,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'7445'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'1402'  'tie_line'=>'1'  'country_1'=>'DK'  'country_2'=>'DK',"(9.29443400000001, 55.072078)","(9.415283, 54.914514)",DK,DK
3877,2356,7677,380,1,f,f,f,106866.551674,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'1083'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'1136'  'tie_line'=>'0'  'country_1'=>'CZ'  'country_2'=>'CZ',"(16.160889, 48.994636)","(14.677734, 49.145784)",CZ,CZ
3916,2355,7677,380,2,f,f,f,33441.695595,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'1121'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'1175'  'tie_line'=>'0'  'country_1'=>'CZ'  'country_2'=>'CZ',"(14.337158, 48.973006)","(14.677734, 49.145784)",CZ,CZ
3945,2354,7677,380,1,f,f,f,39526.957569,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'1151'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'1210'  'tie_line'=>'0'  'country_1'=>'CZ'  'country_2'=>'CZ',"(14.27124, 49.217597)","(14.677734, 49.145784)",CZ,CZ
6011,6896,7678,380,2,f,f,f,51641.771481,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'3535'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'3838'  'tie_line'=>'0'  'country_1'=>'GB'  'country_2'=>'GB',"(-1.40688047739353, 53.5543569900552)","(-0.944824000000009, 53.657661)",GB,GB
11435,6896,7678,380,2,f,f,f,51641.771481,,"(-1.40688047739353, 53.5543569900552)","(-0.944824000000009, 53.657661)",,
5967,7280,7678,380,1,f,f,f,77305.483572,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'3434'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'3735'  'tie_line'=>'0'  'country_1'=>'GB'  'country_2'=>'GB',"(-1.40582839928874, 53.6350975945828)","(-0.944824000000009, 53.657661)",GB,GB
5972,5690,7678,380,2,f,f,f,22412.309134,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'3446'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'3747'  'tie_line'=>'0'  'country_1'=>'GB'  'country_2'=>'GB',"(-1.230469, 53.742214)","(-0.944824000000009, 53.657661)",GB,GB
11412,6893,7678,380,1,f,f,f,77305.483572,,"(-1.21942411532176, 53.6442224221743)","(-0.944824000000009, 53.657661)",,
5920,3803,7679,220,1,f,f,f,23460.806766,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'3328'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'3614'  'tie_line'=>'0'  'country_1'=>'SE'  'country_2'=>'SE',"(15.205078, 63.238575)","(14.732666, 63.253412)",SE,SE
5744,3735,7679,220,1,f,f,f,54959.264669,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'3150'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'3423'  'tie_line'=>'0'  'country_1'=>'SE'  'country_2'=>'SE',"(13.64502, 63.312683)","(14.732666, 63.253412)",SE,SE
5743,3802,7679,220,1,f,f,f,10599.855486,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'3149'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'3422'  'tie_line'=>'0'  'country_1'=>'SE'  'country_2'=>'SE',"(14.787598, 63.347201)","(14.732666, 63.253412)",SE,SE
5168,3354,7680,220,2,f,f,f,10019.478463,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'2441'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'2644'  'tie_line'=>'0'  'country_1'=>'PL'  'country_2'=>'PL',"(19.14917, 50.352471)","(19.116211, 50.261254)",PL,PL
